UID,fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type
691,4110,4086,0.01641,0.07179,0.01093,149,0,0,0,0,1,0,0,-46.77,-7.06,47.13,7.46,0,0,0,0,Line
692,4156,4087,0.00563,0.02463,0.00375,221,0,0,0,0,1,0,0,-37.66,-102.66,38.32,105.19,0,0,0,0,Line
693,4090,4089,0.01451,0.58764,0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
694,4091,4089,0.00427,0.20036,0,37,0,0,1,0,1,0,0,23.47,-1.01,-23.44,2.1,0,0,0,0,Transformer
695,4092,4089,0.0034,0.12539,0,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
696,4093,4089,0.01405,0.24296,0,40,0,0,1,0,1,0,0,27.96,-1.55,-27.85,3.42,0,0,0,0,Transformer
697,4094,4089,0.00238,0.09215,0,40,0,0,1,0,1,0,0,27.96,-2.66,-27.94,3.37,0,0,0,0,Transformer
698,4095,4089,0.0077,0.18665,0,40,0,0,1,0,1,0,0,27.96,-1.57,-27.9,3,0,0,0,0,Transformer
699,4096,4089,0.01248,0.29442,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
700,4097,4089,0.00925,0.21151,0,40,0,0,1,0,1,0,0,27.96,-1.41,-27.89,3.03,0,0,0,0,Transformer
701,4098,4089,0.01041,0.22475,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
702,4089,4194,0.01637,0.06793,0.01153,149,0,0,0,0,1,0,0,-75.25,19.63,76.22,-16.78,0,0,0,0,Line
703,4169,4099,0.00915,0.0625,0.01063,221,0,0,0,0,1,0,0,-56.63,3.83,56.92,-2.9,0,0,0,0,Line
704,4169,4099,0.00915,0.0625,0.01063,221,0,0,0,0,1,0,0,-56.63,3.83,56.92,-2.9,0,0,0,0,Line
705,4100,4120,0.00186,0.00773,0.00131,250,0,0,0,0,1,0,0,75.89,26.28,-75.77,-25.91,0,0,0,0,Line
706,4150,4100,0.00216,0.01393,0.00266,221,0,0,0,0,1,0,0,-123.45,-1.84,123.78,3.72,0,0,0,0,Line
707,4150,4100,0.00216,0.01393,0.00266,221,0,0,0,0,1,0,0,-123.45,-1.84,123.78,3.72,0,0,0,0,Line
708,4168,4100,0.00185,0.01287,0.0021,221,0,0,0,0,1,0,0,124.97,17.84,-124.68,-16.02,0,0,0,0,Line
709,4168,4100,0.00185,0.01287,0.0021,221,0,0,0,0,1,0,0,124.97,17.84,-124.68,-16.02,0,0,0,0,Line
710,4168,4100,0.00185,0.01287,0.0021,221,0,0,0,0,1,0,0,124.97,17.84,-124.68,-16.02,0,0,0,0,Line
711,4175,4101,0.01931,0.08013,0.0136,149,0,0,0,0,1,0,0,62.64,13.62,-61.89,-11.91,0,0,0,0,Line
712,4197,4101,0.02022,0.09011,0.01321,149,0,0,0,0,1,0,0,79.7,9,-78.47,-4.9,0,0,0,0,Line
713,4126,4102,0.00411,0.02652,0.00506,300,0,0,0,0,1,0,0,157.19,-38.87,-156.14,45.14,0,0,0,0,Line
714,4126,4102,0.00411,0.02652,0.00506,300,0,0,0,0,1,0,0,157.19,-38.87,-156.14,45.14,0,0,0,0,Line
715,4102,4171,0.00634,0.04334,0.00737,250,0,0,0,0,1,0,0,144.06,-48.56,-142.64,57.47,0,0,0,0,Line
716,4102,4171,0.00634,0.04334,0.00737,250,0,0,0,0,1,0,0,144.06,-48.56,-142.64,57.47,0,0,0,0,Line
717,4105,4104,0.00385,0.08871,0,192,0,0,1,0,1,0,0,67.5,6.55,-67.33,-2.55,0,0,0,0,Transformer
718,4105,4104,0.00385,0.08871,0,192,0,0,1,0,1,0,0,67.5,6.55,-67.33,-2.55,0,0,0,0,Transformer
719,4145,4104,0.01294,0.03109,0.00422,147,0,0,0,0,1,0,0,-6.62,-12.96,6.65,12.6,0,0,0,0,Line
720,4170,4108,0.00818,0.0358,0.00545,149,0,0,0,0,1,0,0,-85,-2.91,85.6,4.99,0,0,0,0,Line
721,4109,4156,0.00373,0.02127,0.0032,98,0,0,0,0,1,0,0,-38.85,-42.75,38.98,43.15,0,0,0,0,Line
722,4110,4171,0.02886,0.11974,0.02032,149,0,0,0,0,1,0,0,-10.57,-9.19,10.62,7.26,0,0,0,0,Line
723,4186,4111,0.00861,0.0384,0.00563,221,0,0,0,0,1,0,0,-79.93,79.71,80.97,-75.67,0,0,0,0,Line
724,4124,4112,0.01932,0.13196,0.02245,221,0,0,0,0,1,0,0,-104.43,16.39,106.52,-4.42,0,0,0,0,Line
725,4124,4112,0.01932,0.13196,0.02245,221,0,0,0,0,1,0,0,-104.43,16.39,106.52,-4.42,0,0,0,0,Line
726,4112,4141,0.0066,0.04599,0.00752,221,0,0,0,0,1,0,0,-109.32,3.63,110.07,0.83,0,0,0,0,Line
727,4112,4141,0.0066,0.04599,0.00752,221,0,0,0,0,1,0,0,-109.32,3.63,110.07,0.83,0,0,0,0,Line
728,4114,4113,0.00072,0.01874,0,387,0,0,1,0,1,0,0,-211.7,-31.92,212.01,40.18,0,0,0,0,Transformer
729,4115,4113,0.00101,0.05405,0,180,0,0,1,0,1,0,0,131.61,25.73,-131.44,-16.74,0,0,0,0,Transformer
730,4116,4113,0.00162,0.05686,0,180,0,0,1,0,1,0,0,124.88,23.21,-124.64,-14.73,0,0,0,0,Transformer
731,4146,4113,0.0025,0.02448,0.04711,548,0,0,0,0,1,0,0,-12.97,-1.26,12.98,-3.68,0,0,0,0,Line
732,4190,4114,0.00237,0.01616,0.00275,221,0,0,0,0,1,0,0,-86.5,-23.03,86.69,24,0,0,0,0,Line
733,4190,4114,0.00237,0.01616,0.00275,221,0,0,0,0,1,0,0,-86.5,-23.03,86.69,24,0,0,0,0,Line
734,4117,4172,0.01489,0.06176,0.01048,149,0,0,0,0,1,0,0,80.81,-8.9,-79.86,11.76,0,0,0,0,Line
735,4139,4118,0.0147,0.08395,0.01262,98,0,0,0,0,1,0,0,31.99,-3.44,-31.84,3.04,0,0,0,0,Line
736,4148,4118,0.0246,0.14051,0.02111,98,0,0,0,0,1,0,0,-17.87,5.35,17.95,-6.97,0,0,0,0,Line
737,4164,4119,0.02453,0.1676,0.02851,221,0,0,0,0,1,0,0,-67.17,10.92,68.29,-6.21,0,0,0,0,Line
738,4122,4157,0.00313,0.02183,0.00357,221,0,0,0,0,1,0,0,-121.96,52.64,122.48,-49.39,0,0,0,0,Line
739,4122,4157,0.00313,0.02183,0.00357,221,0,0,0,0,1,0,0,-121.96,52.64,122.48,-49.39,0,0,0,0,Line
740,4123,4180,0.01637,0.09826,0.01333,98,0,0,0,0,1,0,0,-33.92,10.25,34.13,-10.32,0,0,0,0,Line
741,4128,4124,0.02044,0.13201,0.02518,221,0,0,0,0,1,0,0,-90.49,28.5,92.24,-19.84,0,0,0,0,Line
742,4128,4124,0.02044,0.13201,0.02518,221,0,0,0,0,1,0,0,-90.49,28.5,92.24,-19.84,0,0,0,0,Line
743,6264,4125,0.03218,0.07865,0.0103,98,0,0,0,0,1,0,0,48.12,-7.93,-47.37,8.71,0,0,0,0,Line
744,4193,4126,0.00522,0.0364,0.00595,250,0,0,0,0,1,0,0,148.37,-6.71,-147.26,13.89,0,0,0,0,Line
745,4193,4126,0.00522,0.0364,0.00595,250,0,0,0,0,1,0,0,148.37,-6.71,-147.26,13.89,0,0,0,0,Line
746,4193,4126,0.00522,0.0364,0.00595,250,0,0,0,0,1,0,0,148.37,-6.71,-147.26,13.89,0,0,0,0,Line
747,4144,4127,0.02101,0.12616,0.01712,98,0,0,0,0,1,0,0,25.58,-22.99,-25.34,22.63,0,0,0,0,Line
748,4129,4130,0.03748,0.09002,0.01222,98,0,0,0,0,1,0,0,26.52,-8.4,-26.25,7.74,0,0,0,0,Line
749,4129,4176,0.02359,0.14166,0.01922,98,0,0,0,0,1,0,0,-45.04,3.15,45.49,-2.5,0,0,0,0,Line
750,4130,4179,0.01386,0.07916,0.0119,98,0,0,0,0,1,0,0,16.77,11.74,-16.71,-12.67,0,0,0,0,Line
751,4132,4131,0.00028,0.01679,0,246.6,0,0,1,0,1,0,0,-101.34,-8.8,101.36,10.44,0,0,0,0,Transformer
752,4132,4131,0.00028,0.01679,0,246.6,0,0,1,0,1,0,0,-101.34,-8.8,101.36,10.44,0,0,0,0,Transformer
753,4133,4131,0.00199,0.07159,0,101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
754,4134,4131,0.00198,0.14741,0,103,0,0,1,0,1,0,0,10.49,-3.73,-10.49,3.9,0,0,0,0,Transformer
755,4135,4131,0.00314,0.14014,0,103,0,0,1,0,1,0,0,10.49,-3.73,-10.49,3.9,0,0,0,0,Transformer
756,4136,4131,0.00315,0.18409,0,105,0,0,1,0,1,0,0,10.49,-3.73,-10.49,3.95,0,0,0,0,Transformer
757,4137,4131,0.00218,0.08044,0,140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
758,4138,4131,0.00058,0.03762,0,135,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
759,4131,6308,0.00739,0.05281,0.09628,443,0,0,0,0,1,0,0,34.94,1.35,-34.85,-10.88,0,0,0,0,Line
760,4132,4143,0.02006,0.08324,0.01413,149,0,0,0,0,1,0,0,57.79,6.03,-57.14,-4.83,0,0,0,0,Line
761,6357,4132,0.01827,0.07994,0.01217,149,0,0,0,0,1,0,0,-61.71,6.13,62.39,-4.45,0,0,0,0,Line
762,4139,4144,0.00882,0.05038,0.00757,98,0,0,0,0,1,0,0,42.12,-18.07,-41.93,18.35,0,0,0,0,Line
763,4139,4169,0.01144,0.05002,0.00762,149,0,0,0,0,1,0,0,-84.72,18.5,85.58,-15.5,0,0,0,0,Line
764,4141,4140,0.00072,0.03223,0,428,0,0,1,0,1,0,0,-182.24,-0.26,182.47,10.35,0,0,0,0,Transformer
765,4142,4140,0.00054,0.02789,0,386.4,0,0,1,0,1,0,0,141,26.2,-140.9,-20.89,0,0,0,0,Transformer
766,4140,4151,0.00411,0.02936,0.05353,443,0,0,0,0,1,0,0,76.23,4.33,-76.01,-8.4,0,0,0,0,Line
767,4140,4196,0.01639,0.11706,0.21342,523,0,0,0,0,1,0,0,68.33,-15.75,-67.61,-1.81,0,0,0,0,Line
768,4141,4165,0.01975,0.08194,0.0139,221,0,0,0,0,1,0,0,-111.94,37.48,114.54,-28.14,0,0,0,0,Line
769,4189,4143,0.02761,0.11455,0.01944,149,0,0,0,0,1,0,0,-42.29,-0.68,42.78,0.76,0,0,0,0,Line
770,4147,4146,0.0002,0.0123,0,459,0,0,1,0,1,0,0,-272.52,28.98,272.66,-20.27,0,0,0,0,Transformer
771,4146,4196,0.00241,0.02506,0.0854,750,0,0,0,0,1,0,0,-211.58,11.32,212.6,-9.68,0,0,0,0,Line
772,4146,4196,0.00241,0.02506,0.0854,750,0,0,0,0,1,0,0,-211.58,11.32,212.6,-9.68,0,0,0,0,Line
773,4148,4179,0.03149,0.1891,0.02566,98,0,0,0,0,1,0,0,3.23,-9.5,-3.21,7.02,0,0,0,0,Line
774,4173,4149,0.02612,0.11641,0.01707,170,0,0,0,0,1,0,0,62.55,-11.1,-61.51,13.98,0,0,0,0,Line
775,4149,4182,0.00774,0.05286,0.00899,221,0,0,0,0,1,0,0,-57.74,-2.19,57.99,3.02,0,0,0,0,Line
776,4152,4151,0.00143,0.08362,0,156,0,0,1,0,1,0,0,30.95,-6.18,-30.94,6.98,0,0,0,0,Transformer
777,4152,4151,0.00143,0.08362,0,156,0,0,1,0,1,0,0,30.95,-6.18,-30.94,6.98,0,0,0,0,Transformer
778,4153,4151,0.0006,0.01612,0,571.5,0,0,1,0,1,0,0,212.4,60.32,-212.13,-53.03,0,0,0,0,Transformer
779,4151,4158,0.00609,0.06334,0.21583,750,0,0,0,0,1,0,0,-217.35,42.42,220.24,-34.94,0,0,0,0,Line
780,4164,4155,0.00412,0.02661,0.00508,221,0,0,0,0,1,0,0,65.15,-11.49,-64.97,12.11,0,0,0,0,Line
781,4159,4158,0.0006,0.02511,0,620,0,0,1,0,1,0,0,-298.66,-29.68,299.2,52.07,0,0,0,0,Transformer
782,4159,4158,0.0006,0.02511,0,620,0,0,1,0,1,0,0,-298.66,-29.68,299.2,52.07,0,0,0,0,Transformer
783,4160,4158,0.00047,0.02419,0,298,0,0,1,0,1,0,0,197.48,55.67,-197.29,-46.07,0,0,0,0,Transformer
784,4161,4158,0.00081,0.05928,0,296,0,0,1,0,1,0,0,89.46,23.49,-89.39,-18.71,0,0,0,0,Transformer
785,4162,4158,0.00201,0.05867,0,293,0,0,1,0,1,0,0,114.14,22.39,-113.88,-14.91,0,0,0,0,Transformer
786,4163,4158,0.0037,0.15066,0,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
787,4159,4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,140.29,12.28,-140.17,-11.57,0,0,0,0,Line
788,4159,4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,140.29,12.28,-140.17,-11.57,0,0,0,0,Line
789,4159,4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,140.29,12.28,-140.17,-11.57,0,0,0,0,Line
790,4159,4168,0.00057,0.00394,0.00064,250,0,0,0,0,1,0,0,140.29,12.28,-140.17,-11.57,0,0,0,0,Line
791,4166,4165,0.00217,0.09206,0,132,0,0,1,0,1,0,0,75.38,-14.47,-75.25,19.77,0,0,0,0,Transformer
792,4166,4165,0.00217,0.09206,0,132,0,0,1,0,1,0,0,75.38,-14.47,-75.25,19.77,0,0,0,0,Transformer
793,4186,4167,0.01453,0.06359,0.00968,149,0,0,0,0,1,0,0,-33.66,26.81,33.92,-26.7,0,0,0,0,Line
794,4180,4170,0.00815,0.03567,0.00543,149,0,0,0,0,1,0,0,-48.94,7.6,49.14,-7.25,0,0,0,0,Line
795,6221,4172,0.01492,0.06529,0.00994,149,0,0,0,0,1,0,0,32.46,21.36,-32.24,-21.46,0,0,0,0,Line
796,4172,6346,0.01189,0.05202,0.00792,149,0,0,0,0,1,0,0,69.79,-2.29,-69.23,3.96,0,0,0,0,Line
797,7030,4173,0.02382,0.10423,0.01587,149,0,0,0,0,1,0,0,75.93,-3.52,-74.6,7.68,0,0,0,0,Line
798,6015,4174,0.00722,0.02995,0.00508,221,0,0,0,0,1,0,0,63.41,-65.85,-62.83,67.74,0,0,0,0,Line
799,6276,4174,0.01173,0.04865,0.00826,149,0,0,0,0,1,0,0,-43.32,-34.12,43.66,34.7,0,0,0,0,Line
800,4176,4175,0.02194,0.09598,0.01462,163.9,0,0,0,0,1,0,0,66.7,-4.25,-65.8,6.65,0,0,0,0,Line
801,4177,4176,0.0053,0.11274,0,115,0,0,1,0,1,0,0,56.25,-0.07,-56.09,3.37,0,0,0,0,Transformer
802,4177,4176,0.0053,0.11274,0,115,0,0,1,0,1,0,0,56.25,-0.07,-56.09,3.37,0,0,0,0,Transformer
803,4178,6253,0.02656,0.11618,0.01769,149,0,0,0,0,1,0,0,-66.42,26.08,67.71,-22.3,0,0,0,0,Line
804,4182,4181,0.00321,0.09306,0,169,0,0,1,0,1,0,0,-80.67,-9.44,80.88,15.45,0,0,0,0,Transformer
805,7274,4181,0.01011,0.07225,0.13172,443,0,0,0,0,1,0,0,114.09,-30.15,-112.76,25.9,0,0,0,0,Line
806,4184,4183,0.00113,0.06134,0,400,0,0,1,0,1,0,0,-226.88,7.21,227.45,23.57,0,0,0,0,Transformer
807,4191,4184,0.01223,0.08358,0.01422,221,0,0,0,0,1,0,0,37.57,-10.87,-37.39,10.66,0,0,0,0,Line
808,4191,4184,0.01223,0.08358,0.01422,221,0,0,0,0,1,0,0,37.57,-10.87,-37.39,10.66,0,0,0,0,Line
809,4184,4194,0.00649,0.04522,0.00739,250,0,0,0,0,1,0,0,150.83,-14.27,-149.38,23.61,0,0,0,0,Line
810,4184,4194,0.00649,0.04522,0.00739,250,0,0,0,0,1,0,0,150.83,-14.27,-149.38,23.61,0,0,0,0,Line
811,4187,4189,0.02899,0.12682,0.01931,149,0,0,0,0,1,0,0,-25.59,9.81,25.81,-10.79,0,0,0,0,Line
812,4193,4192,0.00036,0.02396,0,438,0,0,1,0,1,0,0,-207.78,-10.12,207.93,20.17,0,0,0,0,Transformer
813,4193,4192,0.00036,0.02396,0,438,0,0,1,0,1,0,0,-207.78,-10.12,207.93,20.17,0,0,0,0,Transformer
814,4193,4192,0.00036,0.02396,0,438,0,0,1,0,1,0,0,-207.78,-10.12,207.93,20.17,0,0,0,0,Transformer
815,4196,4195,8.00E-05,0.00576,0,1233,0,0,1,0,1,0,0,-470.18,-33.06,470.35,45.13,0,0,0,0,Transformer
816,4195,6239,0.00265,0.0321,2.13231,2020,0,0,0,0,1,0,0,-401.35,-58.38,405.43,-119.73,0,0,0,0,Line
817,4197,4196,0.00072,0.03236,0,200,0,0,1,0,1,0,0,-112.51,4.44,112.59,-0.57,0,0,0,0,Transformer
818,5003,5181,0.00233,0.01026,0.00478,187,0,0,0,0,1,0,0,-38.82,18.18,38.86,-18.48,0,0,0,0,Line
819,5213,5003,0.00127,0.0072,0.00387,251,0,0,0,0,1,0,0,76.94,-29.5,-76.85,29.58,0,0,0,0,Line
820,5003,5436,0.00455,0.01936,0.00968,187,0,0,0,0,1,0,0,2.03,-79.95,-1.75,80.14,0,0,0,0,Line
821,5004,5426,0.00757,0.04276,0.023,251,0,0,0,0,1,0,0,65.73,-19.34,-65.37,19.03,0,0,0,0,Line
822,5476,5004,0.004,0.0226,0.01216,251,0,0,0,0,1,0,0,77.67,-15.82,-77.41,16.03,0,0,0,0,Line
823,5133,5005,0.00846,0.03598,0.018,187,0,0,0,0,1,0,0,-21.41,2.86,21.45,-4.57,0,0,0,0,Line
824,5005,5435,0.00739,0.03256,0.01515,187,0,0,0,0,1,0,0,-30.39,2.04,30.46,-3.32,0,0,0,0,Line
825,5006,5072,0.00074,0.00543,0.00308,310,0,0,0,0,1,0,0,-171.41,96.69,171.68,-95,0,0,0,0,Line
826,5006,5072,0.00074,0.00543,0.00308,310,0,0,0,0,1,0,0,-171.41,96.69,171.68,-95,0,0,0,0,Line
827,5006,5072,0.00074,0.00543,0.00308,310,0,0,0,0,1,0,0,-171.41,96.69,171.68,-95,0,0,0,0,Line
828,5289,5006,0.00065,0.00498,0.00262,310,0,0,0,0,1,0,0,-162.96,166.43,163.3,-164.16,0,0,0,0,Line
829,5289,5006,0.00065,0.00498,0.00262,310,0,0,0,0,1,0,0,-162.96,166.43,163.3,-164.16,0,0,0,0,Line
830,5006,5294,0.00495,0.02107,0.01054,187,0,0,0,0,1,0,0,87.45,9.86,-87.08,-9.39,0,0,0,0,Line
831,5007,5012,0.0011,0.00645,0.00322,251,0,0,0,0,1,0,0,129.08,7.61,-128.9,-6.87,0,0,0,0,Line
832,5165,5007,0.00088,0.00648,0.00367,409,0,0,0,0,1,0,0,201.49,30.3,-201.14,-28.03,0,0,0,0,Line
833,5134,5008,0.01009,0.05706,0.03069,251,0,0,0,0,1,0,0,-125.5,17.16,127.09,-11.33,0,0,0,0,Line
834,5347,5008,0.01147,0.05055,0.02353,187,0,0,0,0,1,0,0,-31.87,2.68,31.99,-4.59,0,0,0,0,Line
835,5396,5008,0.00397,0.02909,0.01648,400,0,0,0,0,1,0,0,167.75,-7.59,-166.67,13.77,0,0,0,0,Line
836,5294,5009,0.00175,0.00769,0.00358,187,0,0,0,0,1,0,0,24.25,-86.78,-24.12,87.01,0,0,0,0,Line
837,5311,5009,0.0016,0.00704,0.00328,187,0,0,0,0,1,0,0,14.35,-8.81,-14.35,8.48,0,0,0,0,Line
838,5482,5009,0.00139,0.0061,0.00284,409,0,0,0,0,1,0,0,24.39,113.73,-24.21,-113.25,0,0,0,0,Line
839,5010,5096,0.00127,0.00969,0.00509,310,0,0,0,0,1,0,0,-170.6,71.41,171.01,-68.78,0,0,0,0,Line
840,5010,5096,0.00127,0.00969,0.00509,310,0,0,0,0,1,0,0,-170.6,71.41,171.01,-68.78,0,0,0,0,Line
841,5386,5010,0.00106,0.00803,0.00422,310,0,0,0,0,1,0,0,-103.48,91.38,103.67,-90.38,0,0,0,0,Line
842,5386,5010,0.00106,0.00803,0.00422,310,0,0,0,0,1,0,0,-103.48,91.38,103.67,-90.38,0,0,0,0,Line
843,5011,5054,0.00746,0.04371,0.02183,251,0,0,0,0,1,0,0,80.39,6.56,-79.91,-5.97,0,0,0,0,Line
844,8084,5011,0.00545,0.03193,0.01595,251,0,0,0,0,1,0,0,88.45,9.53,-88.03,-8.72,0,0,0,0,Line
845,5012,5017,0.00663,0.0292,0.01359,187,0,0,0,0,1,0,0,47.58,-16.17,-47.41,15.52,0,0,0,0,Line
846,5013,5101,0.00798,0.03394,0.01697,187,0,0,0,0,1,0,0,64.26,0.11,-63.95,-0.58,0,0,0,0,Line
847,5156,5013,0.00645,0.02841,0.01322,187,0,0,0,0,1,0,0,78.28,-32.2,-77.84,32.72,0,0,0,0,Line
848,5013,5226,0.00745,0.03283,0.01528,187,0,0,0,0,1,0,0,-5.75,-0.22,5.75,-1.39,0,0,0,0,Line
849,5014,5455,0.00556,0.03257,0.01626,251,0,0,0,0,1,0,0,-60.18,19.29,60.4,-19.62,0,0,0,0,Line
850,5016,5015,0.00015,0.01417,0,1206,0,0,1,0,1,0,0,-570.15,50.54,570.63,-5.58,0,0,0,0,Transformer
851,5016,5015,0.00015,0.01417,0,1206,0,0,1,0,1,0,0,-570.15,50.54,570.63,-5.58,0,0,0,0,Transformer
852,5063,5015,0.00028,0.00336,0.22327,2020,0,0,0,0,1,0,0,-308.97,209.11,309.36,-227.51,0,0,0,0,Line
853,5015,5164,0.00044,0.00534,0.35461,2020,0,0,0,0,1,0,0,260.32,-42.63,-260.02,9.78,0,0,0,0,Line
854,5361,5015,0.00044,0.0053,0.3546,4352,0,0,0,0,1,0,0,1823.44,-190.98,-1808.89,330.05,0,0,0,0,Line
855,5015,5479,0.00057,0.00686,0.45585,2020,0,0,0,0,1,0,0,97.96,-48.76,-97.91,2.61,0,0,0,0,Line
856,5265,5016,0.00128,0.00972,0.00511,409,0,0,0,0,1,0,0,-214.27,50.51,214.87,-46.49,0,0,0,0,Line
857,5265,5016,0.00128,0.00972,0.00511,409,0,0,0,0,1,0,0,-214.27,50.51,214.87,-46.49,0,0,0,0,Line
858,5265,5016,0.00128,0.00972,0.00511,409,0,0,0,0,1,0,0,-214.27,50.51,214.87,-46.49,0,0,0,0,Line
859,5420,5016,0.00135,0.01028,0.0054,310,0,0,0,0,1,0,0,-156.94,8.38,157.27,-6.47,0,0,0,0,Line
860,5420,5016,0.00135,0.01028,0.0054,310,0,0,0,0,1,0,0,-156.94,8.38,157.27,-6.47,0,0,0,0,Line
861,5218,5017,0.0048,0.02041,0.01021,187,0,0,0,0,1,0,0,40.15,13.3,-40.06,-13.98,0,0,0,0,Line
862,5017,5315,0.00523,0.02225,0.01113,187,0,0,0,0,1,0,0,73.62,-5.47,-73.34,5.55,0,0,0,0,Line
863,5019,5018,0.00058,0.02598,0,590,0,0,1,0,1,0,0,-118.21,-2.99,118.29,6.57,0,0,0,0,Transformer
864,5020,5018,0.00032,0.03326,0,557,0,0,1,0,1,0,0,90,-17.28,-89.97,20.05,0,0,0,0,Transformer
865,5055,5018,0.00034,0.00414,0.27523,2020,0,0,0,0,1,0,0,-638.55,1.11,639.92,-12.49,0,0,0,0,Line
866,5018,5236,0.00037,0.00753,0.52503,3146,0,0,0,0,1,0,0,-683.28,20.11,684.98,-39.02,0,0,0,0,Line
867,5018,5236,0.00037,0.00753,0.52503,3146,0,0,0,0,1,0,0,-683.28,20.11,684.98,-39.02,0,0,0,0,Line
868,5018,5413,0.00034,0.00695,0.48479,2768,0,0,0,0,1,0,0,698.32,-54.36,-696.69,38.19,0,0,0,0,Line
869,5019,5176,0.00561,0.03288,0.01642,251,0,0,0,0,1,0,0,118.21,2.99,-117.44,-0.12,0,0,0,0,Line
870,5022,5021,0.0001,0.01005,0,1375,0,0,1,0,1,0,0,-651.49,53.17,651.91,-11.39,0,0,0,0,Transformer
871,5022,5021,0.0001,0.01005,0,1375,0,0,1,0,1,0,0,-651.49,53.17,651.91,-11.39,0,0,0,0,Transformer
872,5023,5021,0.00028,0.02693,0,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
873,5021,5401,0.00029,0.006,0.41836,3146,0,0,0,0,1,0,0,-1097.2,23.25,1100.62,4.61,0,0,0,0,Line
874,5021,5413,0.00056,0.01139,0.79467,3146,0,0,0,0,1,0,0,-1225.89,110.72,1234.25,-22,0,0,0,0,Line
875,5479,5021,0.00021,0.00435,0.30317,2768,0,0,0,0,1,0,0,-1017.12,124.67,1019.28,-111.18,0,0,0,0,Line
876,5249,5022,0.00173,0.01314,0.0069,409,0,0,0,0,1,0,0,-220.18,-4.66,221,10.22,0,0,0,0,Line
877,5249,5022,0.00173,0.01314,0.0069,409,0,0,0,0,1,0,0,-220.18,-4.66,221,10.22,0,0,0,0,Line
878,5306,5022,0.00263,0.02,0.0105,310,0,0,0,0,1,0,0,-113.48,30.24,113.83,-28.65,0,0,0,0,Line
879,5306,5022,0.00263,0.02,0.0105,310,0,0,0,0,1,0,0,-113.48,30.24,113.83,-28.65,0,0,0,0,Line
880,5022,5441,0.00341,0.02594,0.01362,409,0,0,0,0,1,0,0,246.54,-54.6,-244.43,69.26,0,0,0,0,Line
881,5022,5441,0.00341,0.02594,0.01362,409,0,0,0,0,1,0,0,246.54,-54.6,-244.43,69.26,0,0,0,0,Line
882,5140,5024,0.00381,0.01679,0.00781,187,0,0,0,0,1,0,0,-47.08,3.14,47.16,-3.58,0,0,0,0,Line
883,5024,5182,0.003,0.01323,0.00616,187,0,0,0,0,1,0,0,15.74,-8.33,-15.73,7.74,0,0,0,0,Line
884,5452,5024,0.00923,0.05217,0.02806,251,0,0,0,0,1,0,0,114.98,6.2,-113.82,-2.52,0,0,0,0,Line
885,5453,5025,0.00495,0.03768,0.01978,310,0,0,0,0,1,0,0,-138.09,30.03,139.06,-24.63,0,0,0,0,Line
886,5453,5025,0.00495,0.03768,0.01978,310,0,0,0,0,1,0,0,-138.09,30.03,139.06,-24.63,0,0,0,0,Line
887,5025,5473,0.00322,0.02357,0.01336,310,0,0,0,0,1,0,0,-176.29,14.08,177.29,-8.14,0,0,0,0,Line
888,5025,5473,0.00322,0.02357,0.01336,310,0,0,0,0,1,0,0,-176.29,14.08,177.29,-8.14,0,0,0,0,Line
889,5026,5104,0.0014,0.01063,0.00558,310,0,0,0,0,1,0,0,-75.78,46.1,75.89,-45.85,0,0,0,0,Line
890,5026,5104,0.0014,0.01063,0.00558,310,0,0,0,0,1,0,0,-75.78,46.1,75.89,-45.85,0,0,0,0,Line
891,5026,5375,0.00136,0.00798,0.00399,251,0,0,0,0,1,0,0,80.46,-112.35,-80.2,113.42,0,0,0,0,Line
892,5027,5098,0.00294,0.01659,0.00893,409,0,0,0,0,1,0,0,12.26,-92.51,-12.02,92.96,0,0,0,0,Line
893,5027,5469,0.00157,0.01196,0.00628,310,0,0,0,0,1,0,0,45.56,-9.86,-45.53,9.46,0,0,0,0,Line
894,5027,5469,0.00157,0.01196,0.00628,310,0,0,0,0,1,0,0,45.56,-9.86,-45.53,9.46,0,0,0,0,Line
895,5027,5481,0.00206,0.01564,0.00821,409,0,0,0,0,1,0,0,-177.51,91.22,178.3,-86,0,0,0,0,Line
896,5097,5028,0.00096,0.00703,0.00399,310,0,0,0,0,1,0,0,159.17,-52.19,-158.91,53.68,0,0,0,0,Line
