,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,bus_name
1496,7089,1,70.07,19.85,0,401.65,7,1.03,-40.5265,115.0,3,1.1,0.9,0.0,0,0,0,bus_7089
1497,7090,1,13.8,3.91,0,0.0,7,0.993236,-42.21,115.0,5,1.1,0.9,0.0,0,0,0,bus_7090
1498,7091,1,210.68,59.69,0,284.69,7,1.03,-39.8265,115.0,3,1.1,0.9,0.0,0,0,0,bus_7091
1499,7092,1,39.23,11.11,0,0.0,7,1.00129,-38.8149,115.0,3,1.1,0.9,0.0,0,0,0,bus_7092
1500,7093,1,109.15,30.93,0,0.0,7,0.9971200000000001,-39.5826,115.0,3,1.1,0.9,0.0,0,0,0,bus_7093
1501,7094,1,76.69,21.73,0,0.0,7,1.0184600000000001,-40.3645,115.0,3,1.1,0.9,0.0,0,0,0,bus_7094
1502,7095,1,0.0,0.0,0,0.0,7,1.0097,-21.4114,500.0,1,1.1,0.9,0.0,0,0,0,bus_7095
1503,7096,1,0.0,0.0,0,0.0,7,1.01597,-23.6854,230.0,1,1.1,0.9,0.0,0,0,0,bus_7096
1504,7097,1,0.0,0.0,0,0.0,7,1.01606,-25.3505,115.0,1,1.1,0.9,0.0,0,0,0,bus_7097
1505,7098,3,0.0,0.0,0,0.0,7,1.0,0.0,13.8,1,1.1,0.9,0.0,0,0,0,bus_7098
1506,7099,2,0.0,0.0,0,0.0,7,1.0,-12.9145,13.8,1,1.1,0.9,0.0,0,0,0,bus_7099
1507,7100,1,62.16,17.61,0,0.0,7,0.9997219999999999,-37.3702,115.0,4,1.1,0.9,0.0,0,0,0,bus_7100
1508,7101,1,212.51,60.21,0,0.0,7,1.0063600000000001,-38.5295,115.0,3,1.1,0.9,0.0,0,0,0,bus_7101
1509,7102,1,118.05,33.45,0,0.0,7,0.987714,-40.9722,115.0,5,1.1,0.9,0.0,0,0,0,bus_7102
1510,7103,1,58.64,16.61,0,0.0,7,1.00048,-37.714,115.0,4,1.1,0.9,0.0,0,0,0,bus_7103
1511,7104,1,0.0,0.0,0,0.0,7,1.03257,-24.9653,500.0,4,1.1,0.9,0.0,0,0,0,bus_7104
1512,7105,1,0.0,0.0,0,0.0,7,1.0216100000000001,-29.4551,230.0,4,1.1,0.9,0.0,0,0,0,bus_7105
1513,7106,1,92.07,26.09,0,0.0,7,1.02141,-33.6695,115.0,4,1.1,0.9,0.0,0,0,0,bus_7106
1514,7107,2,0.0,0.0,0,0.0,7,1.04,-24.163,24.0,4,1.1,0.9,0.0,0,0,0,bus_7107
1515,7108,2,0.0,0.0,0,0.0,7,1.04,-23.7376,24.0,4,1.1,0.9,0.0,0,0,0,bus_7108
1516,7109,2,0.0,0.0,0,0.0,7,1.04,-23.9459,24.0,4,1.1,0.9,0.0,0,0,0,bus_7109
1517,7110,2,0.0,0.0,0,0.0,7,1.04,-22.9902,24.0,4,1.1,0.9,0.0,0,0,0,bus_7110
1518,7111,2,0.0,0.0,0,0.0,7,1.04,-22.9414,24.0,4,1.1,0.9,0.0,0,0,0,bus_7111
1519,7112,2,0.0,0.0,0,0.0,7,1.04,-23.7438,24.0,4,1.1,0.9,0.0,0,0,0,bus_7112
1520,7113,2,0.0,0.0,0,0.0,7,1.04,-22.6002,24.0,4,1.1,0.9,0.0,0,0,0,bus_7113
1521,7114,2,0.0,0.0,0,0.0,7,1.04,-23.8253,24.0,4,1.1,0.9,0.0,0,0,0,bus_7114
1522,7115,2,0.0,0.0,0,0.0,7,1.04,-23.8246,24.0,4,1.1,0.9,0.0,0,0,0,bus_7115
1523,7116,1,12.16,3.45,0,0.0,7,0.9869629999999999,-39.6892,115.0,1,1.1,0.9,0.0,0,0,0,bus_7116
1524,7117,1,84.03,23.81,0,0.0,7,1.00001,-39.4714,115.0,3,1.1,0.9,0.0,0,0,0,bus_7117
1525,7118,1,121.15,34.33,0,0.0,7,0.988654,-40.5469,115.0,5,1.1,0.9,0.0,0,0,0,bus_7118
1526,7119,1,49.7,14.08,0,0.0,7,0.9996809999999999,-37.2604,115.0,4,1.1,0.9,0.0,0,0,0,bus_7119
1527,7120,1,149.7,42.41,0,0.0,7,0.99426,-40.5434,115.0,3,1.1,0.9,0.0,0,0,0,bus_7120
1528,7121,2,0.0,0.0,0,0.0,7,0.99426,-40.5434,18.0,3,1.1,0.9,0.0,0,0,0,bus_7121
1529,7122,2,0.0,0.0,0,0.0,7,0.99426,-40.5434,18.0,3,1.1,0.9,0.0,0,0,0,bus_7122
1530,7123,1,6.63,1.88,0,0.0,7,0.9968100000000001,-31.1697,115.0,6,1.1,0.9,0.0,0,0,0,bus_7123
1531,7124,1,164.66,46.65,0,0.0,7,0.999863,-38.7168,115.0,3,1.1,0.9,0.0,0,0,0,bus_7124
1532,7125,1,0.0,0.0,0,0.0,7,1.02898,-25.7437,500.0,3,1.1,0.9,0.0,0,0,0,bus_7125
1533,7126,1,0.0,0.0,0,0.0,7,1.01599,-32.0305,230.0,3,1.1,0.9,0.0,0,0,0,bus_7126
1534,7127,1,223.54,63.34,0,0.0,7,1.0139799999999999,-34.691,115.0,3,1.1,0.9,0.0,0,0,0,bus_7127
1535,7128,1,63.94,18.12,0,0.0,7,1.00147,-40.2194,115.0,5,1.1,0.9,0.0,0,0,0,bus_7128
1536,7129,1,5.15,1.46,0,0.0,7,1.0227,-33.7578,115.0,6,1.1,0.9,0.0,0,0,0,bus_7129
1537,7130,1,0.0,0.0,0,0.0,7,1.0297399999999999,-24.6896,500.0,4,1.1,0.9,0.0,0,0,0,bus_7130
1538,7131,1,0.0,0.0,0,0.0,7,1.01809,-29.5172,230.0,4,1.1,0.9,0.0,0,0,0,bus_7131
1539,7132,1,72.75,20.61,0,0.0,7,1.00575,-33.13,115.0,4,1.1,0.9,0.0,0,0,0,bus_7132
1540,7133,2,0.0,0.0,0,0.0,7,1.02884,-24.2175,13.8,4,1.1,0.9,0.0,0,0,0,bus_7133
1541,7134,2,0.0,0.0,0,0.0,7,1.02678,-23.1815,13.8,4,1.1,0.9,0.0,0,0,0,bus_7134
1542,7135,2,0.0,0.0,0,0.0,7,1.02588,-22.7936,13.8,4,1.1,0.9,0.0,0,0,0,bus_7135
1543,7136,2,0.0,0.0,0,0.0,7,1.0254,-22.6045,13.8,4,1.1,0.9,0.0,0,0,0,bus_7136
1544,7137,2,0.0,0.0,0,0.0,7,1.02556,-22.5264,13.8,4,1.1,0.9,0.0,0,0,0,bus_7137
1545,7138,2,0.0,0.0,0,0.0,7,1.02692,-23.2516,13.8,4,1.1,0.9,0.0,0,0,0,bus_7138
1546,7139,2,0.0,0.0,0,0.0,7,1.0270000000000001,-23.1985,13.8,4,1.1,0.9,0.0,0,0,0,bus_7139
1547,7140,2,0.0,0.0,0,0.0,7,1.0272299999999999,-23.4317,13.8,4,1.1,0.9,0.0,0,0,0,bus_7140
1548,7141,2,0.0,0.0,0,0.0,7,1.0282,-23.8645,13.8,4,1.1,0.9,0.0,0,0,0,bus_7141
1549,7142,2,0.0,0.0,0,0.0,7,1.0276399999999999,-23.5993,13.8,4,1.1,0.9,0.0,0,0,0,bus_7142
1550,7143,1,59.96,16.99,0,0.0,7,1.00226,-41.3476,115.0,5,1.1,0.9,0.0,0,0,0,bus_7143
1551,7144,1,97.68,27.68,0,0.0,7,1.00121,-36.7182,115.0,4,1.1,0.9,0.0,0,0,0,bus_7144
1552,7145,1,143.78,40.74,0,286.73,7,1.03,-41.2567,115.0,4,1.1,0.9,0.0,0,0,0,bus_7145
1553,7146,2,0.0,0.0,0,0.0,7,1.02789,-40.0806,13.8,4,1.1,0.9,0.0,0,0,0,bus_7146
1554,7147,1,47.29,13.4,0,0.0,7,1.0161799999999999,-38.4676,115.0,3,1.1,0.9,0.0,0,0,0,bus_7147
1555,7148,1,59.46,16.85,0,0.0,7,0.994756,-40.3346,115.0,3,1.1,0.9,0.0,0,0,0,bus_7148
1556,7149,1,12.25,3.47,0,0.0,7,1.00296,-34.459,115.0,6,1.1,0.9,0.0,0,0,0,bus_7149
1557,7150,1,0.0,0.0,0,178.37,7,1.03,-38.8128,230.0,5,1.1,0.9,0.0,0,0,0,bus_7150
1558,7151,1,44.05,12.48,0,0.0,7,1.02213,-41.2384,115.0,5,1.1,0.9,0.0,0,0,0,bus_7151
1559,7152,1,3.59,1.02,0,0.0,7,1.00345,-38.3947,115.0,3,1.1,0.9,0.0,0,0,0,bus_7152
1560,7153,1,26.21,7.42,0,0.0,7,0.999052,-28.1062,115.0,1,1.1,0.9,0.0,0,0,0,bus_7153
1561,7154,1,58.6,16.6,0,0.0,7,1.00604,-41.0988,115.0,5,1.1,0.9,0.0,0,0,0,bus_7154
1562,7155,1,78.41,22.22,0,0.0,7,0.9943139999999999,-38.6502,115.0,3,1.1,0.9,0.0,0,0,0,bus_7155
1563,7156,1,0.0,0.0,0,0.0,7,1.00625,-35.6551,230.0,5,1.1,0.9,0.0,0,0,0,bus_7156
1564,7157,1,163.83,46.42,0,0.0,7,1.0008,-38.95,115.0,5,1.1,0.9,0.0,0,0,0,bus_7157
1565,7158,1,78.37,22.2,0,0.0,7,0.985295,-39.9274,115.0,4,1.1,0.9,0.0,0,0,0,bus_7158
1566,7159,1,0.0,0.0,0,0.0,7,1.02813,-31.5582,500.0,3,1.1,0.9,0.0,0,0,0,bus_7159
1567,7160,1,0.0,0.0,0,0.0,7,1.01698,-33.8367,230.0,3,1.1,0.9,0.0,0,0,0,bus_7160
1568,7161,1,137.54,38.97,0,0.0,7,1.0090000000000001,-37.1761,115.0,3,1.1,0.9,0.0,0,0,0,bus_7161
1569,7162,2,0.0,0.0,0,0.0,7,1.03692,-30.6133,18.0,3,1.1,0.9,0.0,0,0,0,bus_7162
1570,7163,2,0.0,0.0,0,0.0,7,1.04,-30.0941,18.0,3,1.1,0.9,0.0,0,0,0,bus_7163
1571,7164,2,0.0,0.0,0,0.0,7,1.03791,-30.4935,18.0,3,1.1,0.9,0.0,0,0,0,bus_7164
1572,7165,2,0.0,0.0,0,0.0,7,1.03698,-30.5994,18.0,3,1.1,0.9,0.0,0,0,0,bus_7165
1573,7166,2,0.0,0.0,0,0.0,7,1.04,-29.8456,18.0,3,1.1,0.9,0.0,0,0,0,bus_7166
1574,7167,2,0.0,0.0,0,0.0,7,1.04,-29.4752,18.0,3,1.1,0.9,0.0,0,0,0,bus_7167
1575,7168,2,0.0,0.0,0,0.0,7,1.03824,-30.4606,18.0,3,1.1,0.9,0.0,0,0,0,bus_7168
1576,7169,2,0.0,0.0,0,0.0,7,1.03639,-30.6595,18.0,3,1.1,0.9,0.0,0,0,0,bus_7169
1577,7170,2,0.0,0.0,0,0.0,7,1.04,-29.3253,18.0,3,1.1,0.9,0.0,0,0,0,bus_7170
1578,7171,1,0.0,0.0,0,0.0,7,1.018,-31.8262,230.0,2,1.1,0.9,0.0,0,0,0,bus_7171
1579,7172,1,91.12,25.82,0,0.0,7,1.02042,-33.9638,115.0,2,1.1,0.9,0.0,0,0,0,bus_7172
1580,7173,1,112.54,31.89,0,0.0,7,0.985873,-40.7316,115.0,4,1.1,0.9,0.0,0,0,0,bus_7173
1581,7174,1,124.67,35.32,0,0.0,7,0.9964780000000001,-36.0457,115.0,4,1.1,0.9,0.0,0,0,0,bus_7174
1582,7175,1,0.0,0.0,0,0.0,7,1.02626,-32.7343,500.0,5,1.1,0.9,0.0,0,0,0,bus_7175
1583,7176,1,0.0,0.0,0,0.0,7,1.01305,-35.0681,230.0,5,1.1,0.9,0.0,0,0,0,bus_7176
1584,7177,1,211.63,59.96,0,0.0,7,0.9928870000000001,-39.8126,115.0,5,1.1,0.9,0.0,0,0,0,bus_7177
1585,7178,1,122.49,34.71,0,0.0,7,0.9912190000000001,-40.762,115.0,3,1.1,0.9,0.0,0,0,0,bus_7178
1586,7179,1,58.29,16.52,0,0.0,7,0.998286,-37.6634,115.0,3,1.1,0.9,0.0,0,0,0,bus_7179
1587,7180,1,91.45,25.91,0,0.0,7,1.00116,-39.1972,115.0,3,1.1,0.9,0.0,0,0,0,bus_7180
1588,7181,1,148.98,42.21,0,0.0,7,0.9923860000000001,-40.6693,115.0,3,1.1,0.9,0.0,0,0,0,bus_7181
1589,7182,1,2.07,0.59,0,0.0,7,0.9926,-40.5588,115.0,3,1.1,0.9,0.0,0,0,0,bus_7182
1590,7183,1,215.91,61.17,0,385.28,7,1.03,-40.1442,115.0,3,1.1,0.9,0.0,0,0,0,bus_7183
1591,7184,1,0.0,0.0,0,0.0,7,1.02025,-28.7704,230.0,3,1.1,0.9,0.0,0,0,0,bus_7184
1592,7185,1,168.93,47.86,0,0.0,7,1.0105600000000001,-31.2455,115.0,3,1.1,0.9,0.0,0,0,0,bus_7185
1593,7186,1,0.0,0.0,0,0.0,7,1.02491,-27.0133,500.0,3,1.1,0.9,0.0,0,0,0,bus_7186
1594,7187,1,0.0,0.0,0,0.0,7,1.0141200000000001,-31.4643,230.0,3,1.1,0.9,0.0,0,0,0,bus_7187
1595,7188,1,76.58,21.7,0,0.0,7,1.0078,-36.5332,115.0,3,1.1,0.9,0.0,0,0,0,bus_7188
1596,7189,2,0.0,0.0,0,0.0,7,1.0264,-26.855999999999998,13.8,3,1.1,0.9,0.0,0,0,0,bus_7189
1597,7190,2,0.0,0.0,0,0.0,7,1.03,-25.6257,13.8,3,1.1,0.9,0.0,0,0,0,bus_7190
1598,7191,2,0.0,0.0,0,0.0,7,1.02491,-27.0133,13.8,3,1.1,0.9,0.0,0,0,0,bus_7191
1599,7192,2,0.0,0.0,0,0.0,7,1.03,-26.323,13.8,3,1.1,0.9,0.0,0,0,0,bus_7192
1600,7193,2,0.0,0.0,0,0.0,7,1.02596,-26.9035,13.8,3,1.1,0.9,0.0,0,0,0,bus_7193
1601,7194,2,0.0,0.0,0,0.0,7,1.03,-25.1293,13.8,3,1.1,0.9,0.0,0,0,0,bus_7194
1602,7195,2,0.0,0.0,0,0.0,7,1.03,-24.8297,13.8,3,1.1,0.9,0.0,0,0,0,bus_7195
1603,7196,2,0.0,0.0,0,0.0,7,1.03,-25.8405,13.8,3,1.1,0.9,0.0,0,0,0,bus_7196
1604,7197,2,0.0,0.0,0,0.0,7,1.03,-26.261,13.8,3,1.1,0.9,0.0,0,0,0,bus_7197
1605,7198,1,86.12,24.4,0,215.23,7,1.03,-40.1946,115.0,5,1.1,0.9,0.0,0,0,0,bus_7198
1606,7199,1,0.0,0.0,0,0.0,7,1.0252,-31.5933,500.0,5,1.1,0.9,0.0,0,0,0,bus_7199
1607,7200,1,0.0,0.0,0,0.0,7,1.01496,-35.7269,230.0,5,1.1,0.9,0.0,0,0,0,bus_7200
1608,7201,1,216.79,61.42,0,0.0,7,1.01441,-39.3447,115.0,5,1.1,0.9,0.0,0,0,0,bus_7201
1609,7202,1,35.93,10.18,0,0.0,7,0.99492,-43.0322,115.0,5,1.1,0.9,0.0,0,0,0,bus_7202
1610,7203,1,20.55,5.82,0,0.0,7,0.998984,-34.1218,115.0,1,1.1,0.9,0.0,0,0,0,bus_7203
1611,7204,1,0.0,0.0,0,0.0,7,1.03447,-24.7887,500.0,4,1.1,0.9,0.0,0,0,0,bus_7204
1612,7205,1,0.0,0.0,0,0.0,7,1.02682,-27.9198,230.0,4,1.1,0.9,0.0,0,0,0,bus_7205
1613,7206,1,0.0,0.0,0,0.0,7,1.02636,-32.0725,115.0,4,1.1,0.9,0.0,0,0,0,bus_7206
1614,7207,2,0.0,0.0,0,0.0,7,1.03447,-24.7887,18.0,4,1.1,0.9,0.0,0,0,0,bus_7207
1615,7208,2,0.0,0.0,0,0.0,7,1.04,-21.0365,18.0,4,1.1,0.9,0.0,0,0,0,bus_7208
1616,7209,2,0.0,0.0,0,0.0,7,1.04,-22.191999999999997,18.0,4,1.1,0.9,0.0,0,0,0,bus_7209
1617,7210,2,0.0,0.0,0,0.0,7,1.04,-22.7178,18.0,4,1.1,0.9,0.0,0,0,0,bus_7210
1618,7211,2,0.0,0.0,0,0.0,7,1.04,-23.3002,18.0,4,1.1,0.9,0.0,0,0,0,bus_7211
1619,7212,2,0.0,0.0,0,0.0,7,1.04,-22.3657,18.0,4,1.1,0.9,0.0,0,0,0,bus_7212
1620,7213,1,68.5,19.41,0,0.0,7,1.00815,-35.926,115.0,2,1.1,0.9,0.0,0,0,0,bus_7213
1621,7214,1,83.89,23.77,0,0.0,7,0.9967450000000001,-37.8899,115.0,3,1.1,0.9,0.0,0,0,0,bus_7214
1622,7215,1,104.88,29.72,0,0.0,7,0.9917600000000001,-41.4128,115.0,5,1.1,0.9,0.0,0,0,0,bus_7215
1623,7216,1,92.56,26.23,0,0.0,7,0.998116,-39.2143,115.0,3,1.1,0.9,0.0,0,0,0,bus_7216
1624,7217,1,76.39,21.64,0,0.0,7,1.00215,-39.3126,115.0,4,1.1,0.9,0.0,0,0,0,bus_7217
1625,7218,1,48.11,13.63,0,0.0,7,0.991669,-42.8951,115.0,5,1.1,0.9,0.0,0,0,0,bus_7218
1626,7219,1,1.25,0.36,0,0.0,7,1.00857,-36.8382,115.0,1,1.1,0.9,0.0,0,0,0,bus_7219
1627,7220,1,141.27,40.03,0,0.0,7,1.00301,-39.2783,115.0,3,1.1,0.9,0.0,0,0,0,bus_7220
1628,7221,1,169.58,48.05,0,0.0,7,1.00089,-38.9537,115.0,3,1.1,0.9,0.0,0,0,0,bus_7221
1629,7222,1,86.99,24.65,0,0.0,7,0.997906,-37.8887,115.0,3,1.1,0.9,0.0,0,0,0,bus_7222
1630,7223,1,49.62,14.06,0,0.0,7,1.00048,-39.238,115.0,5,1.1,0.9,0.0,0,0,0,bus_7223
1631,7224,1,30.77,8.72,0,0.0,7,0.9982790000000001,-39.471,115.0,3,1.1,0.9,0.0,0,0,0,bus_7224
1632,7225,1,111.44,31.57,0,0.0,7,0.993842,-41.1685,115.0,3,1.1,0.9,0.0,0,0,0,bus_7225
1633,7226,1,45.25,12.82,0,0.0,7,1.00702,-38.7221,115.0,3,1.1,0.9,0.0,0,0,0,bus_7226
1634,7227,1,0.0,0.0,0,0.0,7,1.02827,-30.1057,500.0,3,1.1,0.9,0.0,0,0,0,bus_7227
1635,7228,1,0.0,0.0,0,0.0,7,1.01403,-34.0072,230.0,3,1.1,0.9,0.0,0,0,0,bus_7228
1636,7229,1,285.41,80.87,0,0.0,7,1.00904,-36.3714,115.0,3,1.1,0.9,0.0,0,0,0,bus_7229
1637,7230,1,7.37,2.09,0,0.0,7,1.01762,-38.5216,115.0,1,1.1,0.9,0.0,0,0,0,bus_7230
1638,7231,1,50.85,14.41,0,0.0,7,1.00276,-34.9717,115.0,4,1.1,0.9,0.0,0,0,0,bus_7231
1639,7232,1,42.92,12.16,0,0.0,7,1.0234299999999998,-34.7555,115.0,2,1.1,0.9,0.0,0,0,0,bus_7232
1640,7233,1,33.2,9.41,0,0.0,7,0.9926969999999999,-43.0964,115.0,5,1.1,0.9,0.0,0,0,0,bus_7233
1641,7234,1,77.31,21.9,0,0.0,7,1.0008299999999999,-41.085,115.0,5,1.1,0.9,0.0,0,0,0,bus_7234
1642,7235,1,151.62,42.96,0,203.38,7,1.03,-42.4018,115.0,3,1.1,0.9,0.0,0,0,0,bus_7235
1643,7236,1,38.27,10.84,0,229.29,7,1.03,-41.1861,115.0,5,1.1,0.9,0.0,0,0,0,bus_7236
1644,7237,1,15.09,4.28,0,0.0,7,0.9932200000000001,-38.8733,115.0,1,1.1,0.9,0.0,0,0,0,bus_7237
1645,7238,1,47.85,13.56,0,120.3,7,1.03,-37.0075,115.0,4,1.1,0.9,0.0,0,0,0,bus_7238
1646,7239,1,42.4,12.01,0,0.0,7,1.0046899999999999,-35.7912,115.0,4,1.1,0.9,0.0,0,0,0,bus_7239
1647,7240,1,107.69,30.51,0,0.0,7,1.0152299999999999,-39.4584,115.0,3,1.1,0.9,0.0,0,0,0,bus_7240
1648,7241,1,104.32,29.56,0,0.0,7,0.996648,-40.0001,115.0,3,1.1,0.9,0.0,0,0,0,bus_7241
1649,7242,1,80.14,22.71,0,0.0,7,0.99482,-40.0971,115.0,3,1.1,0.9,0.0,0,0,0,bus_7242
1650,7243,1,78.71,22.3,0,0.0,7,1.0022,-38.1869,115.0,4,1.1,0.9,0.0,0,0,0,bus_7243
1651,7244,1,38.02,10.77,0,0.0,7,0.9985280000000001,-36.9845,115.0,3,1.1,0.9,0.0,0,0,0,bus_7244
1652,7245,1,98.79,27.99,0,0.0,7,1.00159,-41.3028,115.0,5,1.1,0.9,0.0,0,0,0,bus_7245
1653,7246,1,199.51,56.53,0,0.0,7,0.987081,-41.4493,115.0,3,1.1,0.9,0.0,0,0,0,bus_7246
1654,7247,1,9.2,2.61,0,0.0,7,0.999109,-34.5566,115.0,1,1.1,0.9,0.0,0,0,0,bus_7247
1655,7248,1,220.52,62.48,0,0.0,7,0.996189,-40.1588,115.0,3,1.1,0.9,0.0,0,0,0,bus_7248
1656,7249,1,71.82,20.35,0,0.0,7,0.997711,-39.1502,115.0,3,1.1,0.9,0.0,0,0,0,bus_7249
1657,7250,1,32.62,9.24,0,0.0,7,1.01073,-38.3021,115.0,3,1.1,0.9,0.0,0,0,0,bus_7250
1658,7251,1,35.62,10.09,0,0.0,7,0.999186,-42.8005,115.0,5,1.1,0.9,0.0,0,0,0,bus_7251
1659,7252,1,0.0,0.0,0,0.0,7,1.02049,-30.1038,230.0,2,1.1,0.9,0.0,0,0,0,bus_7252
1660,7253,1,90.93,25.76,0,0.0,7,1.00752,-33.3201,115.0,2,1.1,0.9,0.0,0,0,0,bus_7253
1661,7254,1,50.13,14.2,0,0.0,7,1.01892,-42.2559,115.0,5,1.1,0.9,0.0,0,0,0,bus_7254
1662,7255,1,58.99,16.71,0,0.0,7,1.00578,-37.1759,115.0,3,1.1,0.9,0.0,0,0,0,bus_7255
1663,7256,1,86.86,24.61,0,0.0,7,0.99854,-38.2339,115.0,3,1.1,0.9,0.0,0,0,0,bus_7256
1664,7257,1,127.15,36.03,0,0.0,7,0.995384,-36.9981,115.0,4,1.1,0.9,0.0,0,0,0,bus_7257
1665,7258,1,42.99,12.18,0,0.0,7,1.00169,-38.2608,115.0,3,1.1,0.9,0.0,0,0,0,bus_7258
1666,7259,1,146.05,41.38,0,0.0,7,1.00722,-37.8925,115.0,4,1.1,0.9,0.0,0,0,0,bus_7259
1667,7260,1,124.64,35.31,0,0.0,7,1.0046,-36.0477,115.0,4,1.1,0.9,0.0,0,0,0,bus_7260
1668,7261,1,0.0,0.0,0,0.0,7,1.02135,-26.4114,230.0,1,1.1,0.9,0.0,0,0,0,bus_7261
1669,7262,1,72.03,20.41,0,71.66,7,1.03,-28.5052,115.0,1,1.1,0.9,0.0,0,0,0,bus_7262
1670,7263,1,0.0,0.0,0,0.0,7,1.02895,-25.0353,500.0,4,1.1,0.9,0.0,0,0,0,bus_7263
1671,7264,1,0.0,0.0,0,0.0,7,1.02282,-28.0155,230.0,4,1.1,0.9,0.0,0,0,0,bus_7264
1672,7265,1,62.91,17.82,0,0.0,7,1.0085600000000001,-33.3173,115.0,4,1.1,0.9,0.0,0,0,0,bus_7265
1673,7266,2,0.0,0.0,0,0.0,7,1.02654,-23.7608,13.8,4,1.1,0.9,0.0,0,0,0,bus_7266
1674,7267,2,0.0,0.0,0,0.0,7,1.0244,-22.8279,13.8,4,1.1,0.9,0.0,0,0,0,bus_7267
1675,7268,2,0.0,0.0,0,0.0,7,1.02768,-24.3481,13.8,4,1.1,0.9,0.0,0,0,0,bus_7268
1676,7269,2,0.0,0.0,0,0.0,7,1.02471,-23.0503,13.8,4,1.1,0.9,0.0,0,0,0,bus_7269
1677,7270,2,0.0,0.0,0,0.0,7,1.02671,-23.8521,13.8,4,1.1,0.9,0.0,0,0,0,bus_7270
1678,7271,1,28.45,8.06,0,0.0,7,0.998057,-40.9203,115.0,3,1.1,0.9,0.0,0,0,0,bus_7271
1679,7272,1,45.88,13.0,0,0.0,7,0.9996780000000001,-37.735,115.0,3,1.1,0.9,0.0,0,0,0,bus_7272
1680,7273,1,39.39,11.16,0,202.18,7,1.03,-35.4774,115.0,2,1.1,0.9,0.0,0,0,0,bus_7273
1681,7274,1,0.0,0.0,0,0.0,7,1.0166600000000001,-33.7038,230.0,6,1.1,0.9,0.0,0,0,0,bus_7274
1682,7275,1,42.31,11.99,0,0.0,7,1.0147899999999999,-35.4467,115.0,6,1.1,0.9,0.0,0,0,0,bus_7275
1683,7276,1,88.67,25.12,0,608.96,7,1.03,-39.9034,115.0,3,1.1,0.9,0.0,0,0,0,bus_7276
1684,7277,1,15.99,4.53,0,36.33,7,1.03,-35.884,115.0,6,1.1,0.9,0.0,0,0,0,bus_7277
1685,7278,1,0.0,0.0,0,0.0,7,1.0171299999999999,-30.1984,230.0,4,1.1,0.9,0.0,0,0,0,bus_7278
1686,7279,1,148.52,42.08,0,0.0,7,1.0146600000000001,-33.5425,115.0,4,1.1,0.9,0.0,0,0,0,bus_7279
1687,7280,2,0.0,0.0,0,0.0,7,1.0171299999999999,-30.1984,13.8,4,1.1,0.9,0.0,0,0,0,bus_7280
1688,7281,2,0.0,0.0,0,0.0,7,1.0171299999999999,-30.1984,13.8,4,1.1,0.9,0.0,0,0,0,bus_7281
1689,7282,1,0.0,0.0,0,0.0,7,1.0226899999999999,-28.7152,230.0,4,1.1,0.9,0.0,0,0,0,bus_7282
1690,7283,1,109.47,31.02,0,0.0,7,1.00349,-33.0873,115.0,4,1.1,0.9,0.0,0,0,0,bus_7283
1691,7284,2,0.0,0.0,0,0.0,7,1.0226899999999999,-28.7152,13.2,4,1.1,0.9,0.0,0,0,0,bus_7284
1692,7285,2,0.0,0.0,0,0.0,7,1.0228,-27.674,13.2,4,1.1,0.9,0.0,0,0,0,bus_7285
1693,7286,2,0.0,0.0,0,0.0,7,1.02292,-26.319000000000003,13.2,4,1.1,0.9,0.0,0,0,0,bus_7286
1694,7287,2,0.0,0.0,0,0.0,7,1.0227,-26.6408,13.2,4,1.1,0.9,0.0,0,0,0,bus_7287
1695,7288,2,0.0,0.0,0,0.0,7,1.0229,-26.5062,13.2,4,1.1,0.9,0.0,0,0,0,bus_7288
1696,7289,2,0.0,0.0,0,0.0,7,1.02291,-27.0681,13.2,4,1.1,0.9,0.0,0,0,0,bus_7289
1697,7290,1,63.77,18.07,0,0.0,7,0.9891049999999999,-41.7046,115.0,5,1.1,0.9,0.0,0,0,0,bus_7290
1698,7291,1,101.91,28.88,0,0.0,7,0.98059,-41.2492,115.0,5,1.1,0.9,0.0,0,0,0,bus_7291
1699,7292,1,94.1,26.66,0,0.0,7,1.0055100000000001,-38.2395,115.0,5,1.1,0.9,0.0,0,0,0,bus_7292
1700,7293,1,15.94,4.52,0,0.0,7,1.0062,-35.2786,115.0,2,1.1,0.9,0.0,0,0,0,bus_7293
1701,7294,1,7.25,2.05,0,31.12,7,1.03,-33.372,115.0,4,1.1,0.9,0.0,0,0,0,bus_7294
1702,7295,1,104.37,29.57,0,0.0,7,0.9925430000000001,-40.1887,115.0,5,1.1,0.9,0.0,0,0,0,bus_7295
1703,7296,1,93.84,26.59,0,0.0,7,0.993726,-40.6961,115.0,3,1.1,0.9,0.0,0,0,0,bus_7296
1704,7297,1,93.77,26.57,0,0.0,7,0.9935360000000001,-38.638000000000005,115.0,3,1.1,0.9,0.0,0,0,0,bus_7297
1705,7298,1,101.23,28.68,0,0.0,7,0.998776,-39.9373,115.0,3,1.1,0.9,0.0,0,0,0,bus_7298
1706,7299,1,18.4,5.21,0,0.0,7,0.995207,-37.4345,115.0,1,1.1,0.9,0.0,0,0,0,bus_7299
1707,7300,1,54.35,15.4,0,185.45,7,1.03,-42.2636,115.0,5,1.1,0.9,0.0,0,0,0,bus_7300
