Bus2001,Bus2002,Bus2003,Bus2004,Bus2005,Bus2006,Bus2007,Bus2008,Bus2009,Bus2010,Bus2011,Bus2012,Bus2013,Bus2014,Bus2015,Bus2016,Bus2017,Bus2018,Bus2019,Bus2020,Bus2021,Bus2022,Bus2023,Bus2024,Bus2025,Bus2026,Bus2027,Bus2028,Bus2029,Bus2030,Bus2031,Bus2032,Bus2033,Bus2034,Bus2035,Bus2036,Bus2037,Bus2038,Bus2039,Bus2040,Bus2041,Bus2042,Bus2043,Bus2044,Bus2045,Bus2046,Bus2047,Bus2048,Bus2049,Bus2050,Bus2051,Bus2052,Bus2053,Bus2054,Bus2055,Bus2056,Bus2057,Bus2058,Bus2059,Bus2060
0.0,94.6,23.818,0.0,9.348,0.0,0.0,2.358,0.652,1.587,7.766,0.0,0.0,3.554,1.066,2.825,3.563,4.487,0.0,4.448,0.0,4.026,0.75,3.391,5.1285,0.0,0.0,4.1753,24.975,14.892,11.612,2.002,0.0,6.732,11.566,0.0,5.021,0.0,0.0,115.68,7.954,6.136,12.692,0.0,2.281,8.904,9.152,3.548,4.342,4.813,8.493,43.022,63.64,8.044,3.279,5.599,0.0,45.12,5.772,0.504
0.0,105.62,22.743,0.0,13.808,0.0,0.0,2.528,0.659,1.684,12.458,0.0,0.0,3.063,1.103,2.65,3.591,5.991,0.0,4.948,0.0,4.151,0.444,3.747,5.748,0.0,0.0,4.1541,26.458,18.891,11.384,2.093,0.0,12.503,13.6,0.0,4.886,0.0,0.0,111.84,7.205,5.095,15.363,0.0,3.978,7.744,11.359,4.302,5.048,5.485,5.114,44.809,75.44,6.673,3.308,5.008,0.0,48.12,6.362,0.518
0.0,150.78,21.146,0.0,10.46,0.0,0.0,1.749,1.087,1.64,12.146,0.0,0.0,3.544,1.166,2.739,3.736,5.34,0.0,5.545,0.0,3.89,0.555,4.874,2.386,0.0,0.0,3.4334,26.722,19.133,10.685,2.955,0.0,12.224,12.951,0.0,6.416,0.0,0.0,112.84,7.283,3.273,15.392,0.0,6.397,5.292,9.698,4.209,5.798,3.111,5.678,50.755,67.4,6.314,3.467,4.588,0.0,44.92,6.248,0.491
0.0,120.18,23.081,0.0,10.643,0.0,0.0,1.869,0.594,3.603,12.938,0.0,0.0,3.025,1.273,3.076,6.045,3.571,0.0,3.252,0.0,2.929,1.0,5.846,2.947,0.0,0.0,3.3453,22.799,9.865,11.666,3.224,0.0,14.111,12.915,0.0,6.703,0.0,0.0,128.92,8.209,3.177,17.789,0.0,2.559,6.141,9.561,3.905,4.484,2.682,5.109,60.674,81.52,6.832,3.035,5.356,0.0,44.48,4.559,0.534
0.0,112.24,23.634,0.0,10.468,0.0,0.0,1.786,1.673,2.227,12.265,0.0,0.0,3.869,1.914,2.704,8.419,3.486,0.0,3.132,0.0,5.248,0.442,5.063,2.543,0.0,0.0,5.0481,23.22,7.096,11.71,2.36,0.0,16.871,14.739,0.0,8.893,0.0,0.0,128.92,11.939,3.193,17.14,0.0,4.723,6.704,10.873,4.739,6.07,2.226,5.712,64.372,67.28,5.324,5.418,5.077,0.0,44.76,4.871,0.54
0.0,97.62,22.426,0.0,7.935,0.0,0.0,2.174,4.22,3.275,11.672,0.0,0.0,3.528,1.447,2.488,6.403,3.289,0.0,3.975,0.0,3.753,0.401,3.216,2.759,0.0,0.0,5.3022,22.228,6.624,10.477,2.392,0.0,16.438,15.095,0.0,7.423,0.0,0.0,127.84,10.439,3.299,12.975,0.0,4.54,6.23,8.566,4.007,7.98,2.568,5.255,82.908,76.76,5.478,5.611,5.135,0.0,42.04,4.695,1.082
0.0,153.42,27.506,0.0,7.68,0.0,0.0,2.798,3.541,2.003,12.888,0.0,0.0,3.057,1.271,2.292,6.877,3.734,0.0,3.195,0.0,2.272,1.139,2.254,2.7075,0.0,0.0,4.6062,22.123,10.734,11.139,1.178,0.0,16.276,14.368,0.0,7.437,0.0,0.0,125.2,7.321,3.162,15.28,0.0,2.854,6.184,13.397,4.352,5.394,2.599,6.054,82.337,71.84,4.953,6.193,4.35,0.0,47.08,5.047,0.511
0.0,119.94,28.359,0.0,10.095,0.0,0.0,2.196,2.391,2.148,12.435,0.0,0.0,3.002,1.353,5.314,11.259,4.859,0.0,3.113,0.0,1.771,0.51,2.217,2.70875,0.0,0.0,5.1079,25.133,17.123,11.544,0.965,0.0,15.533,14.518,0.0,7.867,0.0,0.0,126.28,11.289,3.026,17.583,0.0,2.658,6.791,10.958,5.194,6.367,2.661,5.38,83.165,74.72,7.042,8.615,6.019,0.0,45.76,7.687,0.574
0.0,101.36,25.815,0.0,8.991,0.0,0.0,2.303,0.787,2.223,12.928,0.0,0.0,4.191,1.349,4.936,7.675,6.267,0.0,3.342,0.0,2.514,0.411,2.948,3.767,0.0,0.0,6.4365,25.941,16.192,11.142,1.304,0.0,16.544,13.115,0.0,7.801,0.0,0.0,128.4,12.664,3.642,20.635,0.0,2.957,6.724,8.126,4.703,6.786,2.177,5.082,102.146,53.72,5.513,9.495,4.857,0.0,45.92,6.53,0.732
0.0,72.0,27.206,0.0,8.32,0.0,0.0,2.853,1.67,2.348,10.842,0.0,0.0,6.078,1.523,7.352,5.359,6.145,0.0,3.995,0.0,3.782,0.46,2.797,2.917,0.0,0.0,6.7014,26.953,17.009,11.654,1.965,0.0,15.483,16.357,0.0,11.432,0.0,0.0,131.12,12.327,4.014,20.21,0.0,2.687,6.744,10.285,6.776,10.698,3.247,5.827,105.818,8.96,6.664,4.614,9.217,0.0,46.52,6.137,0.537
0.0,39.22,25.673,0.0,8.908,0.0,0.0,3.154,1.041,3.889,6.423,0.0,0.0,7.277,1.667,5.907,7.881,4.225,0.0,5.516,0.0,3.946,1.501,3.248,3.169,0.0,0.0,6.0351,22.691,12.336,8.976,3.413,0.0,7.215,18.317,0.0,8.234,0.0,0.0,133.32,3.237,4.271,7.508,0.0,2.62,8.523,14.212,8.739,6.979,3.895,7.69,122.998,4.72,7.79,8.027,8.588,0.0,48.48,4.285,0.809
0.0,34.7,16.136,0.0,8.962,0.0,0.0,2.856,1.1,4.471,5.668,0.0,0.0,7.143,1.559,4.974,8.338,5.909,0.0,4.33,0.0,3.893,2.213,3.738,3.411,0.0,0.0,3.2414,12.01,6.49,7.163,3.169,0.0,4.87,11.21,0.0,5.038,0.0,0.0,128.88,2.004,4.356,7.236,0.0,3.343,7.148,14.154,9.518,6.328,4.643,11.835,119.488,4.68,9.486,9.081,8.715,0.0,47.08,3.051,1.881
0.0,33.74,13.911,0.0,8.548,0.0,0.0,3.136,2.022,6.955,5.899,0.0,0.0,10.775,1.624,4.011,6.374,3.987,0.0,4.599,0.0,5.75,2.902,3.892,6.183,0.0,0.0,2.963,10.753,6.12,6.683,3.128,0.0,4.551,7.716,0.0,5.027,0.0,0.0,125.88,2.151,4.578,7.161,0.0,3.437,8.737,13.278,8.499,5.293,5.619,14.126,119.322,5.32,9.768,9.263,7.036,0.0,48.92,2.766,2.294
0.0,38.16,14.39,0.0,8.531,0.0,0.0,2.796,1.793,6.759,5.712,0.0,0.0,10.12,1.578,3.131,7.402,4.092,0.0,5.431,0.0,5.785,2.607,4.023,6.4355,0.0,0.0,2.6735,10.869,6.157,6.508,3.088,0.0,4.963,6.762,0.0,5.665,0.0,0.0,131.92,2.17,4.867,7.421,0.0,2.739,8.152,11.717,9.032,6.029,5.03,11.258,112.674,4.96,7.97,11.466,6.873,0.0,46.6,2.907,1.255
0.0,31.98,14.279,0.0,12.544,0.0,0.0,2.601,1.336,6.378,5.729,0.0,0.0,9.653,1.726,3.092,5.525,3.375,0.0,5.199,0.0,5.407,1.307,3.493,6.688,0.0,0.0,2.4983,10.927,6.157,6.562,3.077,0.0,2.915,6.177,0.0,5.269,0.0,0.0,127.96,2.353,4.457,7.127,0.0,3.737,7.488,9.257,6.148,5.987,4.837,7.7595,110.089,4.64,9.344,7.435,6.484,0.0,40.64,2.861,0.478
0.0,32.7,14.103,0.0,12.82,0.0,0.0,2.134,1.976,5.62,5.833,0.0,0.0,5.825,1.673,2.771,5.261,3.516,0.0,3.438,0.0,3.441,0.915,3.31,5.398,0.0,0.0,5.9578,11.357,6.4209,6.409,3.545,0.0,3.029,4.939,0.0,5.493,0.0,0.0,118.72,1.989,4.538,6.556,0.0,3.687,6.574,9.059,5.904,6.785,3.459,9.49175,86.84,4.44,5.301,6.056,6.979,0.0,37.56,2.925,0.555
0.0,31.9,14.501,0.0,11.269,0.0,0.0,2.221,1.044,3.326,5.86,0.0,0.0,5.808,1.75,2.488,4.661,3.122,0.0,3.984,0.0,2.38,0.922,2.94,5.664,0.0,0.0,2.5656,11.596,6.357,6.668,2.252,0.0,3.227,5.387,0.0,5.432,0.0,0.0,94.12,1.887,4.514,6.725,0.0,2.343,6.345,6.801,5.238,4.627,3.982,6.757875,75.742,4.56,4.458,3.341,4.783,0.0,34.76,2.961,0.495
0.0,32.1,14.622,0.0,10.845,0.0,0.0,2.153,0.876,2.585,5.848,0.0,0.0,3.234,1.622,2.286,4.554,3.149,0.0,3.622,0.0,2.426,1.036,2.901,6.219,0.0,0.0,2.604,10.997,6.161,6.314,1.718,0.0,2.875,4.77,0.0,5.366,0.0,0.0,94.4,2.042,4.692,6.717,0.0,2.293,6.599,5.975,4.58,4.21,2.716,6.2874375,74.196,4.48,4.372,3.398,6.38,0.0,33.12,2.833,0.52
0.0,32.38,13.202,0.0,10.731,0.0,0.0,2.09,0.902,2.706,5.9,0.0,0.0,3.278,1.227,2.393,4.56,3.219,0.0,3.596,0.0,2.786,0.969,2.982,3.392,0.0,0.0,1.3499,11.381,6.343,6.329,1.607,0.0,2.702,5.344,0.0,5.81,0.0,0.0,92.12,2.544,4.696,6.826,0.0,2.593,7.635,6.581,4.173,4.311,2.472,6.8,73.496,4.44,4.536,3.269,6.246,0.0,34.56,2.843,1.188
0.0,32.22,12.695,0.0,11.204,0.0,0.0,2.365,1.293,2.58,6.0,0.0,0.0,3.079,1.258,2.53,3.954,3.579,0.0,3.58,0.0,2.261,0.938,3.16,3.815,0.0,0.0,2.4818,11.242,6.588,6.815,1.525,0.0,2.98,5.275,0.0,5.468,0.0,0.0,94.72,1.951,4.81,6.589,0.0,2.257,6.845,5.619,3.902,4.299,2.077,6.119,73.685,4.72,4.738,3.478,5.572,0.0,34.16,3.049,0.525
0.0,33.66,14.17,0.0,10.677,0.0,0.0,2.309,0.736,2.775,5.956,0.0,0.0,3.531,1.235,2.344,3.283,3.102,0.0,3.655,0.0,2.416,0.923,3.645,3.518,0.0,0.0,3.04775,11.401,6.585,6.304,1.495,0.0,2.916,5.597,0.0,5.556,0.0,0.0,113.32,2.047,4.807,6.707,0.0,2.227,7.582,5.888,4.131,4.728,2.55,6.998,74.227,4.56,5.252,3.561,6.045,0.0,33.32,3.155,0.527
0.0,31.98,14.928,0.0,10.573,0.0,0.0,2.269,0.743,3.161,6.232,0.0,0.0,3.417,1.259,2.425,3.714,3.162,0.0,3.624,0.0,2.514,0.921,4.415,3.593,0.0,0.0,3.330725,11.581,6.494,6.582,1.477,0.0,3.21,5.893,0.0,5.556,0.0,0.0,113.4,2.39,5.052,6.816,0.0,2.223,7.916,6.708,5.685,4.376,3.092,6.147,73.611,5.44,5.552,3.651,5.928,0.0,34.08,3.086,0.583
0.0,32.26,14.561,0.0,10.628,0.0,0.0,2.355,0.739,2.826,6.114,0.0,0.0,5.744,1.371,3.338,5.459,4.403,0.0,4.101,0.0,2.564,0.946,4.389,3.651,0.0,0.0,3.4722125,11.716,10.297,6.246,1.491,0.0,2.838,5.52,0.0,5.711,0.0,0.0,120.08,1.969,5.737,7.673,0.0,2.173,7.989,7.684,5.367,4.21,3.036,6.244,73.258,7.96,9.851,5.191,7.053,0.0,32.92,6.957,0.54
0.0,35.92,18.029,0.0,11.077,0.0,0.0,2.396,0.912,3.03,6.036,0.0,0.0,3.042,1.218,3.199,5.051,3.819,0.0,4.842,0.0,2.863,0.889,4.653,4.606,0.0,0.0,3.54295625,14.2,10.099,8.781,1.619,0.0,3.321,5.776,0.0,5.502,0.0,0.0,122.48,2.382,5.017,7.853,0.0,2.209,9.418,7.738,4.768,4.77,6.785,9.966,78.244,51.56,11.631,3.624,6.36,0.0,40.84,6.601,0.518
0.0,101.2,27.934,0.0,13.567,0.0,0.0,2.296,1.692,3.542,6.91,0.0,0.0,3.814,1.247,3.261,4.561,4.103,0.0,4.418,0.0,3.863,0.845,4.596,3.4785,0.0,0.0,3.578328125,26.673,14.857,12.863,1.546,0.0,9.014,12.835,0.0,5.103,0.0,0.0,129.04,10.139,4.862,11.933,0.0,2.74,13.13,9.305,4.15,4.669,5.501,8.784,110.468,77.08,9.578,4.082,7.215,0.0,47.56,6.602,0.559
0.0,110.84,27.352,0.0,15.155,0.0,0.0,2.58,0.824,4.683,12.203,0.0,0.0,3.806,1.244,2.823,3.61,7.214,0.0,4.419,0.0,4.789,0.939,4.247,3.30325,0.0,0.0,3.596014063,27.174,17.535,12.755,1.188,0.0,14.437,15.399,0.0,5.096,0.0,0.0,122.92,15.023,4.159,19.844,0.0,2.406,11.471,12.299,4.678,5.857,2.322,6.391,118.398,74.88,6.501,3.425,6.882,0.0,44.92,6.213,1.217
0.0,121.98,26.332,0.0,16.178,0.0,0.0,2.805,0.94,3.62,11.809,0.0,0.0,3.702,1.35,3.047,3.387,8.537,0.0,4.163,0.0,2.832,0.366,4.091,2.756,0.0,0.0,3.604857031,26.649,18.125,11.751,1.158,0.0,15.695,13.131,0.0,5.211,0.0,0.0,119.68,12.079,4.129,23.099,0.0,2.595,8.186,10.16,6.169,6.604,2.649,10.711,119.804,67.2,7.416,3.809,5.144,0.0,45.6,6.825,0.504
0.0,122.72,25.611,0.0,14.166,0.0,0.0,1.715,1.461,2.776,12.126,0.0,0.0,3.295,1.359,2.558,5.257,6.084,0.0,4.725,0.0,2.37,0.715,3.287,3.628,0.0,0.0,3.609278516,26.169,17.941,11.437,1.426,0.0,13.944,13.776,0.0,8.323,0.0,0.0,149.76,8.183,4.088,19.828,0.0,2.426,8.08,11.009,4.98,5.592,2.078,12.271,133.541,73.48,6.768,3.35,6.35,0.0,40.68,6.83,0.538
0.0,120.32,24.107,0.0,9.991,0.0,0.0,2.136,1.28,2.267,11.469,0.0,0.0,3.174,3.451,2.945,4.124,5.259,0.0,3.515,0.0,2.843,0.875,3.268,3.62,0.0,0.0,3.6137,25.838,17.524,12.166,1.503,0.0,14.776,13.914,0.0,5.723,0.0,0.0,143.2,6.913,4.006,23.125,0.0,2.832,7.867,9.791,6.422,11.799,2.872,11.202,138.838,61.2,6.169,3.11,5.205,0.0,40.4,6.474,0.479
0.0,103.24,24.251,0.0,8.81,0.0,0.0,1.814,0.945,2.741,12.847,0.0,0.0,3.202,1.511,2.437,5.939,4.342,0.0,3.414,0.0,1.998,0.524,3.104,7.422,0.0,0.0,3.3585,24.616,16.395,11.099,1.339,0.0,12.105,13.925,0.0,5.164,0.0,0.0,140.0,6.921,4.301,20.742,0.0,2.96,8.11,5.833,5.406,7.687,2.769,8.469,139.81,64.32,6.004,3.098,5.8,0.0,38.72,5.994,0.518
0.0,113.28,26.131,0.0,7.318,0.0,0.0,1.856,0.584,2.359,12.278,0.0,0.0,2.808,1.637,2.373,3.562,3.402,0.0,3.356,0.0,2.065,0.747,3.617,2.974,0.0,0.0,4.0355,24.979,16.302,10.869,2.123,0.0,12.021,15.396,0.0,7.775,0.0,0.0,134.44,7.313,4.896,20.392,0.0,3.043,9.539,5.525,5.311,6.594,2.409,6.502,136.296,67.72,6.222,2.914,5.258,0.0,50.96,5.074,0.59
0.0,132.32,23.458,0.0,8.737,0.0,0.0,2.463,0.898,2.217,13.239,0.0,0.0,3.845,1.394,2.73,4.491,3.512,0.0,3.43,0.0,2.033,1.373,3.595,3.564,0.0,0.0,5.191,25.173,17.758,10.861,0.818,0.0,12.417,14.486,0.0,9.226,0.0,0.0,135.76,8.028,4.545,18.738,0.0,2.879,8.659,6.902,4.227,5.688,2.472,6.742,126.357,64.56,5.995,3.659,5.57,0.0,48.92,4.939,0.493
0.0,120.9,25.667,0.0,13.333,0.0,0.0,2.512,0.695,2.232,13.974,0.0,0.0,3.433,1.593,3.094,5.497,3.607,0.0,3.781,0.0,3.155,0.584,3.71,3.131,0.0,0.0,4.6999,26.229,17.926,11.08,0.805,0.0,13.314,14.109,0.0,8.64,0.0,0.0,142.76,9.571,10.635,18.17,0.0,3.454,8.878,7.068,5.85,5.147,2.301,6.539,127.132,47.12,5.89,8.342,6.991,0.0,46.36,4.847,1.167
0.0,102.68,26.177,0.0,8.941,0.0,0.0,2.952,0.844,3.29,13.633,0.0,0.0,4.438,1.744,3.549,5.403,3.995,0.0,3.551,0.0,2.243,0.441,3.966,3.711,0.0,0.0,4.6439,26.071,17.344,10.932,0.844,0.0,14.522,12.941,0.0,7.884,0.0,0.0,149.28,10.469,11.054,17.817,0.0,3.07,8.588,12.157,6.798,5.971,3.501,6.792,112.357,26.64,7.257,8.864,6.879,0.0,45.32,5.123,0.517
0.0,44.22,21.772,0.0,9.19,0.0,0.0,3.381,1.01,4.39,9.33,0.0,0.0,7.023,1.755,5.129,6.411,4.412,0.0,3.244,0.0,2.649,0.766,5.623,4.348,0.0,0.0,4.9589,21.684,12.016,9.001,1.329,0.0,7.918,13.353,0.0,6.52,0.0,0.0,155.8,3.422,11.81,7.36,0.0,2.73,8.172,13.154,8.621,7.614,5.657,11.59,105.021,11.68,13.128,7.337,6.646,0.0,46.12,4.543,0.534
0.0,42.26,16.098,0.0,9.326,0.0,0.0,4.282,1.545,3.521,7.464,0.0,0.0,8.196,1.8,5.805,6.45,5.136,0.0,3.426,0.0,3.359,0.758,5.806,3.953,0.0,0.0,3.1185,12.026,10.087,5.845,3.12,0.0,3.998,11.828,0.0,5.231,0.0,0.0,135.08,2.732,16.588,7.164,0.0,2.339,9.066,9.222,9.608,6.709,8.065,16.184,103.724,5.08,9.74,5.706,7.57,0.0,44.96,3.274,0.492
0.0,43.16,14.346,0.0,9.855,0.0,0.0,3.23,1.783,3.804,7.07,0.0,0.0,6.884,1.763,4.745,6.093,5.836,0.0,3.332,0.0,2.68,0.785,7.289,4.104,0.0,0.0,2.4819,11.028,6.502,6.717,3.395,0.0,5.237,5.067,0.0,5.169,0.0,0.0,116.8,2.486,15.248,8.458,0.0,2.57,7.817,7.352,7.636,6.429,4.176,8.884,89.484,5.24,13.856,8.871,6.357,0.0,46.32,3.76,0.469
0.0,36.88,13.282,0.0,10.495,0.0,0.0,2.879,1.422,2.595,7.378,0.0,0.0,5.34,1.916,3.303,6.48,3.494,0.0,3.467,0.0,3.099,0.868,8.056,4.691,0.0,0.0,2.1333,10.63,6.459,5.932,3.647,0.0,5.662,5.477,0.0,5.386,0.0,0.0,111.12,2.92,14.975,6.659,0.0,2.404,8.415,9.178,6.358,8.256,6.081,13.91,78.46,5.12,11.084,7.389,6.654,0.0,45.04,3.482,0.524
0.0,36.7,14.35,0.0,12.46,0.0,0.0,2.686,1.264,2.563,6.53,0.0,0.0,3.46,1.78,3.186,6.516,3.084,0.0,3.308,0.0,2.856,0.782,4.812,8.323,0.0,0.0,1.902,10.454,6.107,5.798,3.81,0.0,4.993,5.21,0.0,5.282,0.0,0.0,104.64,2.695,14.498,6.382,0.0,2.192,8.399,7.902,6.331,8.367,3.946,10.598,75.817,5.52,10.261,12.84,6.059,0.0,38.16,3.327,0.543
0.0,35.18,13.97,0.0,11.679,0.0,0.0,2.006,1.058,2.453,5.727,0.0,0.0,3.452,1.686,3.042,4.923,3.031,0.0,4.076,0.0,2.509,0.793,3.347,4.229,0.0,0.0,4.9045,10.21,6.541,5.864,2.138,0.0,3.759,4.433,0.0,5.233,0.0,0.0,88.68,2.634,11.713,6.526,0.0,2.364,7.429,7.053,5.593,5.404,4.524,8.675,75.19,4.76,6.988,10.304,6.007,0.0,35.44,3.768,1.143
0.0,33.4,13.706,0.0,10.296,0.0,0.0,2.102,0.996,2.369,6.05,0.0,0.0,2.708,1.807,2.236,8.208,3.366,0.0,3.429,0.0,2.154,0.775,3.338,3.895,0.0,0.0,1.7026,10.537,6.26,5.703,1.407,0.0,4.0,5.078,0.0,5.162,0.0,0.0,88.72,2.758,6.652,6.29,0.0,2.736,7.175,8.601,4.419,4.314,2.731,6.286,74.171,4.56,5.293,3.25,6.423,0.0,33.88,3.526,0.463
0.0,33.06,14.033,0.0,8.444,0.0,0.0,1.927,0.782,2.377,5.946,0.0,0.0,2.758,1.686,2.23,4.187,3.35,0.0,3.599,0.0,2.046,0.821,2.871,4.269,0.0,0.0,1.8509,10.168,6.488,6.828,1.327,0.0,3.797,4.996,0.0,5.144,0.0,0.0,84.88,2.809,5.979,6.275,0.0,2.595,7.154,5.299,3.641,4.55,2.379,6.216,74.436,4.52,4.802,3.42,4.742,0.0,31.44,3.481,0.506
0.0,34.42,13.653,0.0,8.151,0.0,0.0,2.062,0.7,2.286,6.079,0.0,0.0,3.099,1.154,2.34,4.374,2.922,0.0,3.58,0.0,1.904,0.873,2.74,3.474,0.0,0.0,1.8974,10.504,6.176,5.48,1.287,0.0,3.887,5.279,0.0,5.095,0.0,0.0,85.24,2.827,5.46,6.427,0.0,2.248,7.985,5.505,3.842,4.211,1.974,6.713,72.948,4.96,4.159,3.656,6.026,0.0,33.12,3.403,0.533
0.0,33.36,12.34,0.0,9.011,0.0,0.0,2.167,0.724,2.427,6.029,0.0,0.0,2.648,1.255,2.333,3.293,4.091,0.0,3.393,0.0,1.988,0.757,2.794,3.6425,0.0,0.0,1.8114,11.076,6.365,5.908,1.469,0.0,3.685,4.822,0.0,5.531,0.0,0.0,91.8,2.57,5.514,6.319,0.0,2.217,9.13,5.165,3.648,4.247,2.5,5.992,73.021,5.36,4.117,3.068,5.528,0.0,33.04,3.361,0.525
0.0,34.4,12.416,0.0,8.374,0.0,0.0,2.158,0.716,2.565,5.928,0.0,0.0,2.829,1.261,2.395,3.434,2.967,0.0,3.363,0.0,1.821,0.83,3.038,3.66225,0.0,0.0,2.0571,10.614,6.494,5.989,1.252,0.0,4.172,5.214,0.0,5.154,0.0,0.0,107.12,2.424,5.456,6.444,0.0,2.199,7.287,5.604,3.642,4.464,2.556,5.979,72.514,4.8,4.333,3.107,5.615,0.0,32.56,3.478,0.509
0.0,34.68,12.523,0.0,8.333,0.0,0.0,2.046,1.491,2.555,5.78,0.0,0.0,3.675,1.218,2.403,3.973,2.979,0.0,3.545,0.0,2.285,0.835,2.937,3.869,0.0,0.0,2.1535,11.06,6.778,5.771,1.178,0.0,3.636,5.319,0.0,5.121,0.0,0.0,108.04,1.931,5.018,6.364,0.0,2.5,7.24,6.776,4.7,4.11,2.265,6.458,73.191,7.04,5.193,3.721,5.865,0.0,32.56,3.749,0.516
0.0,34.82,12.975,0.0,8.406,0.0,0.0,2.086,0.706,2.567,5.617,0.0,0.0,4.958,1.152,2.799,4.809,3.675,0.0,4.682,0.0,2.259,0.828,3.62,3.5985,0.0,0.0,3.2986,11.78,10.481,6.204,1.519,0.0,3.764,5.194,0.0,5.367,0.0,0.0,115.76,1.943,5.098,7.378,0.0,2.203,9.221,6.112,5.727,4.21,5.708,6.578,73.178,8.48,9.374,4.228,7.024,0.0,32.48,7.457,1.19
0.0,37.42,17.908,0.0,10.546,0.0,0.0,2.189,0.694,2.492,5.679,0.0,0.0,2.95,1.212,3.022,4.907,4.476,0.0,4.013,0.0,2.265,0.826,4.09,3.36925,0.0,0.0,5.8017,13.947,10.035,8.587,1.619,0.0,4.002,5.857,0.0,5.192,0.0,0.0,112.8,2.862,5.368,8.892,0.0,2.288,8.868,6.897,5.568,4.296,5.176,10.845,77.904,53.28,11.435,3.631,6.905,0.0,39.48,7.042,0.535
0.0,96.06,27.436,0.0,13.852,0.0,0.0,2.019,0.843,2.907,6.86,0.0,0.0,4.31,1.411,2.996,3.585,6.884,0.0,3.548,0.0,2.515,0.768,4.042,3.053125,0.0,0.0,5.3224,23.946,15.807,12.901,1.806,0.0,10.45,13.098,0.0,5.724,0.0,0.0,128.2,9.115,5.233,13.217,0.0,2.309,9.668,8.922,4.372,4.701,4.545,13.018,109.844,73.64,9.995,3.248,6.046,0.0,43.28,7.114,0.523
0.0,114.94,25.253,0.0,13.405,0.0,0.0,2.289,0.873,3.39,12.318,0.0,0.0,3.074,1.317,2.675,3.707,4.321,0.0,3.289,0.0,4.155,0.508,7.752,3.6625625,0.0,0.0,4.5698,26.34,19.767,10.868,2.267,0.0,13.356,16.346,0.0,5.304,0.0,0.0,125.44,10.495,4.76,19.089,0.0,2.287,8.306,14.133,4.498,5.614,2.563,7.46,143.152,81.24,5.943,3.541,6.878,0.0,43.48,7.808,0.524
0.0,111.52,25.214,0.0,12.439,0.0,0.0,2.198,1.379,2.8035,12.6345,0.0,0.0,3.41,1.151,3.7536,3.551,3.63,0.0,3.252,0.0,2.483,0.58,4.025,2.8608,0.0,0.0,3.906,27.071,21.548,11.206,2.3745,0.0,15.406,14.399,0.0,8.34,0.0,0.0,128.72,9.414,5.272,23.173,0.0,2.939,8.1187,6.587,4.7311,7.646,2.625,5.4387,138.327,74.44,6.43,4.412,6.2,0.0,43.48,8.83,0.553
0.0,27.62,14.198,0.0,8.535,0.0,0.0,2.8995,0.705,2.51905,13.72825,0.0,0.0,4.1363,2.7175,5.6851,8.1807,3.008,0.0,5.2507,0.0,7.4864,0.5995,5.9197,3.9863,0.0,0.0,3.6585,22.179,21.03,11.246,1.88015,0.0,11.636,15.241,0.0,11.1911,0.0,0.0,51.64,3.5647,4.417,11.758,0.0,2.29,10.3903,11.8545,6.5425,11.4708,4.136,5.68475,141.5779,89.08,5.9994,6.3677,7.3846,0.0,34.19785,8.903,0.568
0.0,129.9567,27.5264,0.0,10.6834,0.0,0.0,3.27295,0.633,6.452,12.527325,0.0,0.0,4.5984,3.0308,4.3777,8.4008,3.282,0.0,8.0592,0.0,5.5305,0.60925,7.06865,5.0605,0.0,0.0,4.016,25.9596,18.822,11.445,1.6918,0.0,10.827,15.03,0.0,9.8559,0.0,0.0,190.4146,9.8092,5.5654,33.7362,0.0,2.498,11.3119,9.092,6.75355,12.3944,4.1639,6.4438,143.0318,68.76,7.30245,5.7903,7.4182,0.0,44.2501,7.335,0.54
0.0,125.6442,27.7024,0.0,9.1341,0.0,0.0,2.8216,0.666,7.3781,11.5206625,0.0,0.0,4.9668,2.2276,3.9453,8.9227,2.946,0.0,6.8904,0.0,6.5494,0.614125,5.997925,5.5151,0.0,0.0,4.1182,25.0154,17.258,11.102,1.7253,0.0,11.767,14.446,0.0,7.7724,0.0,0.0,180.759,10.5087,5.3321,29.0604,0.0,2.304,10.59155,8.5935,5.858275,10.7289,4.7273,5.7462,141.2283,73.92,6.422875,6.9568,6.738,0.0,45.2077,6.681,1.164
0.0,133.0795,29.206,0.0,8.7043,0.0,0.0,3.0633,0.621,6.1829,12.58778125,0.0,0.0,5.4365,2.1846,4.31,7.8922,3.46,0.0,6.7364,0.0,3.7861,0.6165625,5.3002125,4.8962,0.0,0.0,3.6761,25.4937,17.568,11.409,1.7257,0.0,11.111,16.1,0.0,7.7587,0.0,0.0,172.4379,10.4148,5.2123,30.5994,0.0,2.248,9.153875,7.9543,6.4060875,8.3161,3.7725,5.7362,127.8227,72.44,6.4298875,6.2262,6.8853,0.0,52.3888,6.805,0.446
